,index,link,title,recall_info,date,issue,audience,company,distribution,recall_class
185,1822,https://recalls-rappels.canada.ca/en/alert-recall/torre-and-cuetara-brand-cookies-recalled-due-undeclared-milk,La Torre and Cuetara brand cookies recalled due to undeclared milk,"La Torre and Cuetara brand cookies recalled due to undeclared milk      
       
  
                        
             
Starting date:
July 20, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2016-07-20,Allergen - Milk,Retail,Mennomex,Ontario,Class 3
186,1823,https://recalls-rappels.canada.ca/en/alert-recall/cuetara-brand-cookies-recalled-due-undeclared-milk-0,Cuetara brand cookies recalled due to undeclared milk,"Cuetara brand cookies recalled due to undeclared milk      
       
  
                        
             
Starting date:
July 20, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)
Subcategory:…",2016-07-20,Allergen - Milk,Retail,Eden General Store,Ontario,Class 3
190,1824,https://recalls-rappels.canada.ca/en/alert-recall/parker-lee-brand-sole-filet-black-bean-sauce-rice-recalled-due-undeclared-wheat,Parker Lee brand Sole Filet in Black Bean Sauce with Rice recalled due to undeclared wheat,"Parker Lee brand Sole Filet in Black Bean Sauce with Rice recalled due to undeclared wheat      
       
  
                        
             
Starting date:
July 20, 2016
Type of communication:
Recall
Alert sub-type:
Food…",2016-07-20,"Allergen - Gluten, Allergen - Wheat",Retail,Mannarich Food Inc.,Ontario,Class 2
191,1826,https://recalls-rappels.canada.ca/en/alert-recall/nongshim-brand-potato-snack-recalled-due-undeclared-milk,Nongshim brand Potato Snack recalled due to undeclared milk,"Nongshim brand Potato Snack recalled due to undeclared milk      
       
  
                        
             
Starting date:
July 19, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)…",2016-07-19,Allergen - Milk,Retail,Nongshim America Inc.,"Prince Edward Island, Manitoba, Nova Scotia, Ontario, Quebec",Class 2
192,1828,https://recalls-rappels.canada.ca/en/alert-recall/mariposa-market-and-trading-post-brand-sauces-recalled-due-undeclared-allergens,Mariposa Market and Trading Post brand sauces recalled due to undeclared allergens,"Mariposa Market and Trading Post brand sauces recalled due to undeclared allergens      
       
  
                        
             
Starting date:
July 19, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall…",2016-07-19,"Allergen - Egg, Allergen - Fish, Allergen - Gluten, Allergen - Other, Allergen - Sulphites, Allergen - Wheat",Retail,The Pickle Guy Company Ltd.,Ontario,Class 3
193,1829,https://recalls-rappels.canada.ca/en/alert-recall/compliments-brand-plain-bagels-recalled-due-undeclared-sesame-seeds,Compliments brand Plain Bagels recalled due to undeclared sesame seeds,"Compliments brand Plain Bagels recalled due to undeclared sesame seeds      
       
  
                        
             
Starting date:
July 18, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen…",2016-07-18,Allergen - Sesame Seeds,Retail,Canada Bread Co. Ltd.,Ontario,Class 3
194,1830,https://recalls-rappels.canada.ca/en/alert-recall/fletcher-s-fine-foods-brand-sweet-victory-fully-cooked-smoked-sausages-recalled-due,Fletcher's Fine Foods brand Sweet Victory Fully Cooked Smoked Sausages recalled due to undeclared milk,"Fletcher's Fine Foods brand Sweet Victory Fully Cooked Smoked Sausages recalled due to undeclared milk      
       
  
                        
             
Starting date:
July 16, 2016
Type of communication:
Recall
Alert…",2016-07-16,Allergen - Milk,Retail,Sofina Foods Inc.,Ontario,Class 1
195,1831,https://recalls-rappels.canada.ca/en/alert-recall/woongjin-brand-rice-beverage-recalled-due-undeclared-milk,Woongjin brand rice beverage recalled due to undeclared milk,"Woongjin brand rice beverage recalled due to undeclared milk      
       
  
                        
             
Starting date:
July 15, 2016
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning (Allergen)…",2016-07-15,Allergen - Milk,Retail,"Korea Food Trading Ltd., T-Brothers Food And Trading Ltd.","Alberta, British Columbia, Manitoba, New Brunswick, Ontario, Possibly National, Saskatchewan",Class 1
196,1832,https://recalls-rappels.canada.ca/en/alert-recall/h-van-wijnen-brand-smoked-atlantic-salmon-filet-royal-recalled-due-potential-growth,H. Van Wijnen brand Smoked Atlantic Salmon Filet Royal recalled due to potential growth of dangerous bacteria if sold refrigerated,"H. Van Wijnen brand Smoked Atlantic Salmon Filet Royal recalled due to potential growth of dangerous bacteria if sold refrigerated      
       
  
                        
             
Starting date:
July 15, 2016
Type of…",2016-07-15,Microbiological - Clostridium botulinum,Retail,A & E Distribution Inc.,"New Brunswick, Possibly National, Quebec",Class 1
197,1833,https://recalls-rappels.canada.ca/en/alert-recall/nirav-brand-products-recalled-due-undeclared-mustard,Nirav brand products recalled due to undeclared mustard,"Nirav brand products recalled due to undeclared mustard      
       
  
                        
             
Starting date:
July 15, 2016
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning (Allergen)…",2016-07-15,Allergen - Mustard,Retail,Indian Groceries and Spices,"Alberta, Manitoba, Nova Scotia, Ontario, Possibly National, Quebec, Saskatchewan",Class 1
198,1834,https://recalls-rappels.canada.ca/en/alert-recall/mccain-and-mccain-anchor-brand-jalapeno-products-recalled-due-e-coli-o121,McCain and McCain Anchor brand jalapeno products recalled due to E. coli O121,"McCain and McCain Anchor brand jalapeno products recalled due to E. coli O121      
       
  
                        
             
Starting date:
July 15, 2016
Type of communication:
Recall
Alert sub-type:
Notification
Hazard…",2016-07-15,Class 3,10780,National,Hotel/Restaurant/Institutional,Canadian Food Inspection Agency
199,1835,https://recalls-rappels.canada.ca/en/alert-recall/casablanca-brand-pure-honey-recalled-due-presence-ciprofloxacin,Casablanca brand Pure Honey recalled due to presence of ciprofloxacin,"Casablanca brand Pure Honey recalled due to presence of ciprofloxacin      
       
  
                        
             
Starting date:
July 14, 2016
Type of communication:
Recall
Alert sub-type:
Notification
Subcategory:…",2016-07-14,Chemical,Retail,Gelda Foods,Ontario,Class 2
200,1836,https://recalls-rappels.canada.ca/en/alert-recall/golden-dipt-brand-jalapeno-breader-recalled-due-e-coli-o121,Golden Dipt brand Jalapeño Breader recalled due to E. coli O121,"Golden Dipt brand Jalapeño Breader recalled due to E. coli O121      
       
  
                        
             
Starting date:
July 13, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning
Hazard…",2016-07-13,Class 1,10789,"Alberta, Possibly National",Hotel/Restaurant/Institutional,Canadian Food Inspection Agency
201,1837,https://recalls-rappels.canada.ca/en/alert-recall/ocean-s-brand-flaked-white-tuna-and-solid-white-tuna-may-be-unsafe-due-leaking-cans,Ocean's brand Flaked White Tuna and Solid White Tuna may be unsafe due to leaking cans,"Ocean's brand Flaked White Tuna and Solid White Tuna may be unsafe due to leaking cans      
       
  
                        
             
Starting date:
July 12, 2016
Type of communication:
Recall
Alert sub-type:
Food…",2016-07-12,"Microbiological - Other, Other",Retail,Ocean Brands,"Alberta, British Columbia, Manitoba, New Brunswick, Nova Scotia, Ontario, Quebec, Saskatchewan, Newfoundland and Labrador",Class 2
202,1838,https://recalls-rappels.canada.ca/en/alert-recall/gedik-brand-salgam-suyu-fermentated-carrot-juice-recalled-due-undeclared-wheat,GEDiK brand Salgam Suyu (Fermentated Carrot Juice) recalled due to undeclared wheat,"GEDiK brand Salgam Suyu (Fermentated Carrot Juice) recalled due to undeclared wheat      
       
  
                        
             
Starting date:
July 11, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall…",2016-07-11,Allergen - Wheat,Hotel/Restaurant/Institutional,GDIK Trading,Ontario,Class 3
203,1839,https://recalls-rappels.canada.ca/en/alert-recall/snack-factory-brand-pretzel-crisps-original-recalled-due-undeclared-milk,Snack Factory brand Pretzel Crisps - Original recalled due to undeclared milk,"Snack Factory brand Pretzel Crisps - Original recalled due to undeclared milk      
       
  
                        
             
Starting date:
July 11, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-07-11,Allergen - Milk,Retail,Costco Wholesale Canada Ltd.,"New Brunswick, Ontario, Quebec",Class 3
204,1840,https://recalls-rappels.canada.ca/en/alert-recall/betty-crocker-super-moist-brand-cake-mix-rainbow-bit-recalled-due-e-coli-o121,Betty Crocker Super Moist brand Cake Mix Rainbow Bit recalled due to E. coli O121,"Betty Crocker Super Moist brand Cake Mix Rainbow Bit recalled due to E. coli O121      
       
  
                        
             
Starting date:
July 11, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall…",2016-07-11,Class 1,10768,National,Retail,Canadian Food Inspection Agency
205,1841,https://recalls-rappels.canada.ca/en/alert-recall/ikea-brand-chocolate-products-recalled-due-improperly-declared-tree-nuts-and-milk,Ikea brand chocolate products recalled due to improperly declared tree nuts and milk,"Ikea brand chocolate products recalled due to improperly declared tree nuts and milk      
       
  
                        
            
			
			
			
						
               	
						
	
	 
	
	Starting date:
			July 8, 2016…",2016-07-08,"Allergen - Milk, Allergen - Tree Nut",Retail,Ikea Canada,National,Class 3
206,1842,https://recalls-rappels.canada.ca/en/alert-recall/woongjin-morning-rice-brand-rice-flavored-drink-recalled-due-undeclared-milk,Woongjin Morning Rice brand Rice Flavored Drink recalled due to undeclared milk,"Woongjin Morning Rice brand Rice Flavored Drink recalled due to undeclared milk      
       
  
                        
             
Starting date:
July 8, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (…",2016-07-08,Allergen - Milk,Retail,"Lemond Food Corporation, Seoul Trading Corporation","Alberta, British Columbia, Manitoba, New Brunswick, Ontario, Possibly National, Saskatchewan",Class 1
207,1843,https://recalls-rappels.canada.ca/en/alert-recall/asian-legend-brand-fried-noodles-mixed-vegetables-recalled-due-undeclared-egg,Asian Legend brand Fried Noodles with Mixed Vegetables recalled due to undeclared egg,"Asian Legend brand Fried Noodles with Mixed Vegetables recalled due to undeclared egg      
       
  
                        
             
Starting date:
July 8, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall…",2016-07-08,Allergen - Egg,Retail,Asian Legend,Ontario,Class 2
208,1844,https://recalls-rappels.canada.ca/en/alert-recall/longo-s-brand-hot-red-thai-chili-peppers-recalled-due-salmonella,Longo's brand Hot Red Thai Chili Peppers recalled due to Salmonella,"Longo's brand Hot Red Thai Chili Peppers recalled due to Salmonella      
       
  
                        
             
Starting date:
July 7, 2016
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning…",2016-07-07,Microbiological - Salmonella,Retail,Veg-Pak Produce Ltd.,Ontario,Class 2
209,1845,https://recalls-rappels.canada.ca/en/alert-recall/ph-brand-sobeys-cheese-bread-roll-mix-recalled-due-e-coli-o121,P&H brand Sobeys Cheese Bread & Roll Mix recalled due to E. coli O121,"P&H brand Sobeys Cheese Bread & Roll Mix recalled due to E. coli O121      
       
  
                        
             
Starting date:
July 7, 2016
Type of communication:
Recall
Alert sub-type:
Notification
Hazard…",2016-07-07,Class 1,10764,"Prince Edward Island, New Brunswick, Nova Scotia, Newfoundland and Labrador",Hotel/Restaurant/Institutional,Canadian Food Inspection Agency
210,1846,https://recalls-rappels.canada.ca/en/alert-recall/verano-food-purveyors-brand-mushroom-soup-recalled-due-potential-presence-dangerous,Verano Food Purveyors brand Mushroom Soup recalled due to potential presence of dangerous bacteria,"Verano Food Purveyors brand Mushroom Soup recalled due to potential presence of dangerous bacteria      
       
  
                        
             
Starting date:
July 7, 2016
Type of communication:
Recall
Alert sub-type:…",2016-07-07,Microbiological - Clostridium botulinum,Retail,Raices Food Inc.,Nova Scotia,Class 1
211,1847,https://recalls-rappels.canada.ca/en/alert-recall/chrea-pulpe-recalled-due-undeclared-sulphites,Chréa Pulpe recalled due to undeclared sulphites,"Chréa Pulpe recalled due to undeclared sulphites      
       
  
                        
             
Starting date:
July 6, 2016
Type of communication:
Recall
Alert sub-type:
Food Recall Warning (Allergen)
Subcategory:
Allergen…",2016-07-06,Allergen - Sulphites,Retail,Groupe Aliments Sara Inc.,Quebec,Class 1
212,1848,https://recalls-rappels.canada.ca/en/alert-recall/canada-herb-brand-fresh-chili-peppers-recalled-due-salmonella-0,Canada Herb brand fresh chili peppers recalled due to Salmonella,"Canada Herb brand fresh chili peppers recalled due to Salmonella      
       
  
                        
             
Starting date:
July 6, 2016
Type of communication:
Recall
Alert sub-type:
Updated Food Recall Warning…",2016-07-06,Microbiological - Salmonella,Retail,Canada Herb,"Nova Scotia, Ontario",Class 2
